代码,名称,最新价,涨跌额,涨跌幅,买入,卖出,昨收,今开,最高,最低,成交量,成交额
sz163407,兴全沪深300LOF,0.0,0.0,0.0,0.0,0.0,2.621,0.0,0.0,0.0,0,0
sz163406,兴全合润LOF,0.0,0.0,0.0,1.857,1.857,1.856,0.0,0.0,0.0,0,0
sz163402,兴全趋势LOF,0.0,0.0,0.0,0.622,0.622,0.625,0.0,0.0,0.0,0,0
sz163302,大摩资源LOF,0.0,0.0,0.0,0.0,0.0,0.929,0.0,0.0,0.0,0,0
sz163209,创业板增强LOF,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0,0
sz163208,全球油气能源LOF,0.0,0.0,0.0,1.007,1.007,1.003,0.0,0.0,0.0,0,0
sz163116,申万电子LOF,0.0,0.0,0.0,0.0,0.0,1.272,0.0,0.0,0.0,0,0
sz163115,申万军工LOF,0.0,0.0,0.0,1.251,1.251,1.286,0.0,0.0,0.0,0,0
sz163114,申万环保LOF,0.0,0.0,0.0,1.07,1.07,1.078,0.0,0.0,0.0,0,0
sz163113,申万证券LOF,0.0,0.0,0.0,0.0,0.0,1.1,0.0,0.0,0.0,0,0
sz163111,申万中小LOF,0.0,0.0,0.0,0.0,0.0,1.352,0.0,0.0,0.0,0,0
sz163110,申万量化LOF,0.0,0.0,0.0,2.352,2.352,2.352,0.0,0.0,0.0,0,0
sz163109,申万深成LOF,0.0,0.0,0.0,0.0,0.0,0.678,0.0,0.0,0.0,0,0
sz163005,长信利众LOF,0.0,0.0,0.0,1.099,1.099,1.126,0.0,0.0,0.0,0,0
sz163001,长信医疗LOF,0.0,0.0,0.0,0.0,0.0,1.536,0.0,0.0,0.0,0,0
sz162721,广发积极FOF-LOF,0.0,0.0,0.0,0.0,0.0,1.156,0.0,0.0,0.0,0,0
sz162720,广发创业板定开,0.0,0.0,0.0,1.048,1.048,1.051,0.0,0.0,0.0,0,0
sz162719,石油LOF,0.0,0.0,0.0,2.242,2.242,2.22,0.0,0.0,0.0,0,0
sz162715,广发聚源LOF,0.0,0.0,0.0,0.0,0.0,1.197,0.0,0.0,0.0,0,0
sz162711,中证500LOF,0.0,0.0,0.0,0.0,0.0,1.614,0.0,0.0,0.0,0,0
sz162703,广发小盘LOF,0.0,0.0,0.0,1.577,1.577,1.576,0.0,0.0,0.0,0,0
sz162607,景顺资源LOF,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0,0
sz162605,景顺鼎益LOF,0.0,0.0,0.0,1.905,1.905,1.906,0.0,0.0,0.0,0,0
sz162509,中证A100LOF,0.0,0.0,0.0,0.0,0.0,0.921,0.0,0.0,0.0,0,0
sz162415,美国消费LOF,0.0,0.0,0.0,2.995,2.995,2.999,0.0,0.0,0.0,0,0
sz162414,新机遇LOF,0.0,0.0,0.0,0.0,0.0,1.801,0.0,0.0,0.0,0,0
sz162412,医疗基金LOF,0.0,0.0,0.0,0.656,0.656,0.657,0.0,0.0,0.0,0,0
sz162411,华宝油气LOF,0.0,0.0,0.0,0.722,0.722,0.713,0.0,0.0,0.0,0,0
sz162307,海富通A100LOF,0.0,0.0,0.0,0.0,0.0,1.454,0.0,0.0,0.0,0,0
sz162216,宏利500增强LOF,0.0,0.0,0.0,0.0,0.0,1.588,0.0,0.0,0.0,0,0
sz162207,宏利效率混合LOF,0.0,0.0,0.0,0.0,0.0,1.421,0.0,0.0,0.0,0,0
sz162108,金鹰元盛债券LOF,0.0,0.0,0.0,0.0,0.0,1.356,0.0,0.0,0.0,0,0
sz162107,金鹰先进制造,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0,0
sz162006,长城久富LOF,0.0,0.0,0.0,0.0,0.0,1.484,0.0,0.0,0.0,0,0
sz161914,创业板2年定开,0.0,0.0,0.0,0.0,0.0,0.741,0.0,0.0,0.0,0,0
sz161912,社会责任定开,0.0,0.0,0.0,2.78,2.78,2.788,0.0,0.0,0.0,0,0
sz161903,万家行业优选LOF,0.0,0.0,0.0,1.361,1.361,1.367,0.0,0.0,0.0,0,0
sz161837,银华大盘定开,0.0,0.0,0.0,0.0,0.0,1.236,0.0,0.0,0.0,0,0
sz161834,银华鑫锐LOF,0.0,0.0,0.0,0.0,0.0,1.731,0.0,0.0,0.0,0,0
sz161831,恒生国企LOF,0.0,0.0,0.0,0.0,0.0,0.821,0.0,0.0,0.0,0,0
sz161820,银华纯债LOF,0.0,0.0,0.0,0.0,0.0,1.153,0.0,0.0,0.0,0,0
sz161816,中证90LOF,0.0,0.0,0.0,0.0,0.0,0.912,0.0,0.0,0.0,0,0
sz161815,抗通胀LOF,0.0,0.0,0.0,0.846,0.846,0.846,0.0,0.0,0.0,0,0
sz161812,深证100LOF,0.0,0.0,0.0,0.0,0.0,1.229,0.0,0.0,0.0,0,0
sz161811,沪深300LOF银华,0.0,0.0,0.0,0.0,0.0,0.978,0.0,0.0,0.0,0,0
sz161810,银华内需LOF,0.0,0.0,0.0,0.0,0.0,3.155,0.0,0.0,0.0,0,0
sz161728,招商优选LOF,0.0,0.0,0.0,0.0,0.0,1.28,0.0,0.0,0.0,0,0
sz161727,招商增荣LOF,0.0,0.0,0.0,0.0,0.0,1.65,0.0,0.0,0.0,0,0
sz161726,生物医药LOF,0.0,0.0,0.0,0.441,0.441,0.442,0.0,0.0,0.0,0,0
sz161725,白酒基金LOF,0.0,0.0,0.0,0.806,0.806,0.814,0.0,0.0,0.0,0,0
sz161724,煤炭等权LOF,0.0,0.0,0.0,1.919,1.919,1.929,0.0,0.0,0.0,0,0
sz161723,银行基金,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0,0
sz161722,招商丰泰LOF,0.0,0.0,0.0,0.0,0.0,1.527,0.0,0.0,0.0,0,0
sz161721,地产基金,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0,0
sz161720,证券基金LOF,0.0,0.0,0.0,0.0,0.0,1.367,0.0,0.0,0.0,0,0
sz161716,招商双债LOF,0.0,0.0,0.0,1.604,1.604,1.604,0.0,0.0,0.0,0,0
sz161715,大宗商品LOF,0.0,0.0,0.0,1.835,1.835,1.826,0.0,0.0,0.0,0,0
sz161706,招商成长LOF,0.0,0.0,0.0,0.0,0.0,4.005,0.0,0.0,0.0,0,0
sz161631,人工智能LOF,0.0,0.0,0.0,2.345,2.345,2.345,0.0,0.0,0.0,0,0
sz161628,云计算LOF,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0,0
sz161610,融通领先成长LOF,0.0,0.0,0.0,0.0,0.0,1.468,0.0,0.0,0.0,0,0
sz161607,巨潮100LOF,0.0,0.0,0.0,0.0,0.0,1.119,0.0,0.0,0.0,0,0
sz161233,国投瑞泰LOF,0.0,0.0,0.0,0.0,0.0,1.648,0.0,0.0,0.0,0,0
sz161232,国投瑞盛LOF,0.0,0.0,0.0,0.0,0.0,1.279,0.0,0.0,0.0,0,0
sz161229,国投中国价值LOF,0.0,0.0,0.0,0.0,0.0,1.551,0.0,0.0,0.0,0,0
sz161227,国投深证100LOF,0.0,0.0,0.0,0.0,0.0,1.412,0.0,0.0,0.0,0,0
sz161226,国投白银LOF,0.0,0.0,0.0,1.074,1.074,1.071,0.0,0.0,0.0,0,0
sz161225,国投瑞盈LOF,0.0,0.0,0.0,0.0,0.0,2.313,0.0,0.0,0.0,0,0
sz161224,国投新丝路LOF,0.0,0.0,0.0,0.0,0.0,1.183,0.0,0.0,0.0,0,0
sz161222,国投瑞利LOF,0.0,0.0,0.0,0.0,0.0,2.6,0.0,0.0,0.0,0,0
sz161219,国投新兴产业LOF,0.0,0.0,0.0,2.69,2.69,2.675,0.0,0.0,0.0,0,0
sz161217,国投资源LOF,0.0,0.0,0.0,0.0,0.0,1.64,0.0,0.0,0.0,0,0
sz161133,优势回报FOF-LOF,0.0,0.0,0.0,1.091,1.091,1.073,0.0,0.0,0.0,0,0
sz161132,易方达科顺定开,0.0,0.0,0.0,0.0,0.0,1.789,0.0,0.0,0.0,0,0
sz161131,易方达科润LOF,0.0,0.0,0.0,0.0,0.0,0.988,0.0,0.0,0.0,0,0
sz161130,纳斯达克100LOF,0.0,0.0,0.0,3.741,3.741,3.77,0.0,0.0,0.0,0,0
sz161129,原油LOF易方达,0.0,0.0,0.0,1.167,1.167,1.167,0.0,0.0,0.0,0,0
sz161128,标普信息科技LOF,0.0,0.0,0.0,5.478,5.478,5.484,0.0,0.0,0.0,0,0
sz161127,标普生物科技LOF,0.0,0.0,0.0,1.291,1.291,1.288,0.0,0.0,0.0,0,0
sz161126,标普医疗保健LOF,0.0,0.0,0.0,1.793,1.793,1.797,0.0,0.0,0.0,0,0
sz161125,标普500LOF,0.0,0.0,0.0,2.785,2.785,2.788,0.0,0.0,0.0,0,0
sz161124,港股小盘LOF,0.0,0.0,0.0,1.2,1.2,1.203,0.0,0.0,0.0,0,0
sz161123,并购重组LOF,0.0,0.0,0.0,0.0,0.0,1.4,0.0,0.0,0.0,0,0
sz161122,生物科技LOF,0.0,0.0,0.0,0.0,0.0,0.629,0.0,0.0,0.0,0,0
sz161121,银行LOF易方达,0.0,0.0,0.0,0.0,0.0,1.666,0.0,0.0,0.0,0,0
sz161119,易方达新综债LOF,0.0,0.0,0.0,1.752,1.752,1.751,0.0,0.0,0.0,0,0
sz161118,中小企业100LOF,0.0,0.0,0.0,0.0,0.0,1.357,0.0,0.0,0.0,0,0
sz161116,黄金主题LOF,0.0,0.0,0.0,1.311,1.311,1.31,0.0,0.0,0.0,0,0
sz161040,创业富国定开,0.0,0.0,0.0,0.0,0.0,1.57,0.0,0.0,0.0,0,0
sz161039,1000增强LOF,0.0,0.0,0.0,0.0,0.0,2.403,0.0,0.0,0.0,0,0
sz161038,成长LOF,0.0,0.0,0.0,0.0,0.0,1.422,0.0,0.0,0.0,0,0
sz161037,高端制造LOF,0.0,0.0,0.0,0.0,0.0,2.133,0.0,0.0,0.0,0,0
sz161036,娱乐增强LOF,0.0,0.0,0.0,0.0,0.0,0.8,0.0,0.0,0.0,0,0
sz161035,医药增强LOF,0.0,0.0,0.0,0.0,0.0,1.306,0.0,0.0,0.0,0,0
sz161033,智能汽车LOF,0.0,0.0,0.0,0.0,0.0,2.033,0.0,0.0,0.0,0,0
sz161032,煤炭龙头LOF,0.0,0.0,0.0,0.0,0.0,1.9,0.0,0.0,0.0,0,0
sz161031,工业40LOF,0.0,0.0,0.0,0.0,0.0,1.184,0.0,0.0,0.0,0,0
sz161030,体育LOF,0.0,0.0,0.0,0.0,0.0,1.154,0.0,0.0,0.0,0,0
sz161029,银行龙头LOF,0.0,0.0,0.0,0.0,0.0,1.824,0.0,0.0,0.0,0,0
sz161028,新能源车LOF,0.0,0.0,0.0,0.0,0.0,0.9,0.0,0.0,0.0,0,0
sz161027,证券LOF,0.0,0.0,0.0,1.228,1.228,1.228,0.0,0.0,0.0,0,0
sz161026,国企改革LOF,0.0,0.0,0.0,1.106,1.106,1.102,0.0,0.0,0.0,0,0
sz161025,互联网LOF,0.0,0.0,0.0,0.0,0.0,1.173,0.0,0.0,0.0,0,0
sz161024,军工LOF,0.0,0.0,0.0,1.234,1.234,1.232,0.0,0.0,0.0,0,0
sz161017,500增强LOF,0.0,0.0,0.0,0.0,0.0,2.295,0.0,0.0,0.0,0,0
sz161014,富国汇利定开,0.0,0.0,0.0,0.0,0.0,1.395,0.0,0.0,0.0,0,0
sz161005,富国天惠LOF,0.0,0.0,0.0,2.672,2.672,2.684,0.0,0.0,0.0,0,0
sz160926,创业板定开,0.0,0.0,0.0,0.986,0.986,0.98,0.0,0.0,0.0,0,0
sz160925,沪深港300LOF,0.0,0.0,0.0,0.0,0.0,1.339,0.0,0.0,0.0,0,0
sz160924,恒生指数LOF,0.0,0.0,0.0,1.032,1.032,1.033,0.0,0.0,0.0,0,0
sz160921,多策略LOF,0.0,0.0,0.0,0.0,0.0,1.421,0.0,0.0,0.0,0,0
sz160919,产业升级LOF,0.0,0.0,0.0,0.0,0.0,3.044,0.0,0.0,0.0,0,0
sz160918,中小盘LOF,0.0,0.0,0.0,2.584,2.584,2.637,0.0,0.0,0.0,0,0
sz160916,优选LOF,0.0,0.0,0.0,0.0,0.0,4.197,0.0,0.0,0.0,0,0
sz160910,创新成长LOF,0.0,0.0,0.0,0.0,0.0,0.992,0.0,0.0,0.0,0,0
sz160813,长盛同盛LOF,0.0,0.0,0.0,0.0,0.0,1.64,0.0,0.0,0.0,0,0
sz160812,长盛同益LOF,0.0,0.0,0.0,0.0,0.0,2.276,0.0,0.0,0.0,0,0
sz160807,长盛沪深300LOF,0.0,0.0,0.0,0.0,0.0,1.708,0.0,0.0,0.0,0,0
sz160805,长盛同智LOF,0.0,0.0,0.0,0.0,0.0,0.732,0.0,0.0,0.0,0,0
sz160726,嘉实瑞享定开,0.0,0.0,0.0,0.0,0.0,0.967,0.0,0.0,0.0,0,0
sz160723,嘉实原油LOF,0.0,0.0,0.0,1.413,1.413,1.411,0.0,0.0,0.0,0,0
sz160722,嘉实惠泽LOF,0.0,0.0,0.0,0.0,0.0,1.494,0.0,0.0,0.0,0,0
sz160719,嘉实黄金LOF,0.0,0.0,0.0,1.615,1.615,1.615,0.0,0.0,0.0,0,0
sz160717,H股LOF,0.0,0.0,0.0,0.795,0.795,0.797,0.0,0.0,0.0,0,0
sz160716,基本面50LOF,0.0,0.0,0.0,2.201,2.201,2.201,0.0,0.0,0.0,0,0
sz160706,沪深300LOF,0.0,0.0,0.0,1.139,1.139,1.14,0.0,0.0,0.0,0,0
sz160644,港美互联网LOF,0.0,0.0,0.0,1.46,1.46,1.46,0.0,0.0,0.0,0,0
sz160643,空天军工LOF,0.0,0.0,0.0,1.269,1.269,1.269,0.0,0.0,0.0,0,0
sz160642,鹏华增瑞LOF,0.0,0.0,0.0,0.0,0.0,1.9,0.0,0.0,0.0,0,0
sz160639,高铁LOF,0.0,0.0,0.0,0.0,0.0,0.987,0.0,0.0,0.0,0,0
sz160638,带路LOF,0.0,0.0,0.0,0.0,0.0,2.332,0.0,0.0,0.0,0,0
sz160637,创业板LOF基金,0.0,0.0,0.0,0.0,0.0,1.264,0.0,0.0,0.0,0,0
sz160636,移动互联网,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0,0
sz160635,医药LOF基金,0.0,0.0,0.0,0.0,0.0,0.994,0.0,0.0,0.0,0,0
sz160634,环保产业基金,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0,0
sz160633,券商LOF,0.0,0.0,0.0,0.0,0.0,1.278,0.0,0.0,0.0,0,0
sz160632,酒LOF,0.0,0.0,0.0,0.378,0.378,0.379,0.0,0.0,0.0,0,0
sz160631,银行LOF基金,0.0,0.0,0.0,0.0,0.0,1.414,0.0,0.0,0.0,0,0
sz160630,国防LOF,0.0,0.0,0.0,1.08,1.08,1.08,0.0,0.0,0.0,0,0
sz160629,传媒LOF,0.0,0.0,0.0,0.0,0.0,1.298,0.0,0.0,0.0,0,0
sz160628,地产LOF,0.0,0.0,0.0,0.0,0.0,0.641,0.0,0.0,0.0,0,0
sz160625,证保LOF,0.0,0.0,0.0,0.0,0.0,0.975,0.0,0.0,0.0,0,0
sz160620,资源LOF,0.0,0.0,0.0,0.0,0.0,2.142,0.0,0.0,0.0,0,0
sz160616,鹏华500LOF,0.0,0.0,0.0,1.997,1.997,1.983,0.0,0.0,0.0,0,0
sz160615,鹏华300LOF,0.0,0.0,0.0,0.0,0.0,1.315,0.0,0.0,0.0,0,0
sz160613,鹏华盛世创新LOF,0.0,0.0,0.0,0.0,0.0,1.33,0.0,0.0,0.0,0,0
sz160611,鹏华优质治理LOF,0.0,0.0,0.0,0.0,0.0,1.324,0.0,0.0,0.0,0,0
sz160610,鹏华动力LOF,0.0,0.0,0.0,0.0,0.0,1.004,0.0,0.0,0.0,0,0
sz160607,鹏华价值优势LOF,0.0,0.0,0.0,0.0,0.0,0.775,0.0,0.0,0.0,0,0
sz160529,创业板博时定开,0.0,0.0,0.0,0.0,0.0,1.116,0.0,0.0,0.0,0,0
sz160527,博时研究优选LOF,0.0,0.0,0.0,0.953,0.953,0.964,0.0,0.0,0.0,0,0
sz160526,博时优势企业,0.0,0.0,0.0,0.0,0.0,1.337,0.0,0.0,0.0,0,0
sz160518,博时睿远LOF,0.0,0.0,0.0,0.0,0.0,2.366,0.0,0.0,0.0,0,0
sz160516,证券指数基金,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0,0
sz160515,安丰18定开,0.0,0.0,0.0,0.0,0.0,1.018,0.0,0.0,0.0,0,0
sz160512,博时卓越LOF,0.0,0.0,0.0,0.0,0.0,2.212,0.0,0.0,0.0,0,0
sz160505,博时主题LOF,0.0,0.0,0.0,1.119,1.119,1.098,0.0,0.0,0.0,0,0
sz160421,华安智增LOF,0.0,0.0,0.0,0.0,0.0,2.14,0.0,0.0,0.0,0,0
sz160420,创业50,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0,0
sz160416,石油基金LOF,0.0,0.0,0.0,1.701,1.701,1.697,0.0,0.0,0.0,0,0
sz160326,优选配置FOF-LOF,0.0,0.0,0.0,0.0,0.0,0.79,0.0,0.0,0.0,0,0
sz160325,华夏创业板定开,0.0,0.0,0.0,0.0,0.0,1.009,0.0,0.0,0.0,0,0
sz160324,华夏磐晟LOF,0.0,0.0,0.0,0.0,0.0,1.9,0.0,0.0,0.0,0,0
sz160323,华夏磐泰LOF,0.0,0.0,0.0,1.708,1.708,1.713,0.0,0.0,0.0,0,0
sz160322,港股精选LOF,0.0,0.0,0.0,1.17,1.17,1.164,0.0,0.0,0.0,0,0
sz160314,华夏行业LOF,0.0,0.0,0.0,0.0,0.0,1.298,0.0,0.0,0.0,0,0
sz160311,华夏蓝筹LOF,0.0,0.0,0.0,0.0,0.0,1.277,0.0,0.0,0.0,0,0
sz160225,新能源汽车LOF,0.0,0.0,0.0,0.0,0.0,1.615,0.0,0.0,0.0,0,0
sz160223,创业板LOF,0.0,0.0,0.0,0.0,0.0,1.509,0.0,0.0,0.0,0,0
sz160222,食品LOF,0.0,0.0,0.0,0.833,0.833,0.835,0.0,0.0,0.0,0,0
sz160221,有色金属LOF,0.0,0.0,0.0,0.0,0.0,1.698,0.0,0.0,0.0,0,0
sz160220,国泰民益LOF,0.0,0.0,0.0,0.0,0.0,2.371,0.0,0.0,0.0,0,0
sz160218,房地产LOF,0.0,0.0,0.0,0.0,0.0,0.73,0.0,0.0,0.0,0,0
sz160216,国泰商品LOF,0.0,0.0,0.0,0.547,0.547,0.547,0.0,0.0,0.0,0,0
sz160215,国泰价值LOF,0.0,0.0,0.0,0.0,0.0,2.33,0.0,0.0,0.0,0,0
sz160212,国泰估值LOF,0.0,0.0,0.0,0.0,0.0,3.697,0.0,0.0,0.0,0,0
sz160211,国泰小盘LOF,0.0,0.0,0.0,0.0,0.0,2.799,0.0,0.0,0.0,0,0
